# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.943435110054946957e-01 1.054867276148367394e-01 1.690074722184367064e-04 7.519593190491623046e-07 1.948131400576515113e-09
2.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.946298077129409831e-01 1.051431919830424222e-01 2.255864559594188807e-04 1.407667060229012755e-06 6.180997341190974849e-09
2.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.919771110253535973e-01 1.077370204917540986e-01 2.838674138802384965e-04 1.991395506910414419e-06 9.673505527133850784e-09
2.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.892159248535531635e-01 1.104785708272236905e-01 3.036596248164421434e-04 1.836959889651611038e-06 7.734516882981955960e-09
2.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.894198532271022639e-01 1.103139097759375242e-01 2.650008134326101053e-04 1.232525006538317525e-06 3.658520326303371118e-09
2.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.935870612262852841e-01 1.062158493650674357e-01 1.962322547419399592e-04 8.544267096554255531e-07 2.727194962462951096e-09
2.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.999882873169100517e-01 9.987448268372473015e-02 1.365542183441422126e-04 6.734418821774868320e-07 2.339138591010291491e-09
2.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.057431233165477158e-01 9.416104263359773019e-02 9.532399025408414461e-05 5.085285253322348145e-07 1.531074282426160035e-09
2.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.089799735687442706e-01 9.095367785099535418e-02 6.597187416704567136e-05 3.751402306528717108e-07 1.565861340632080120e-09
2.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.096072354340585253e-01 9.034654909377670684e-02 4.599127997757046580e-05 2.232866735790981465e-07 9.055135823017931460e-10
2.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.086032331540263574e-01 9.135740763297199585e-02 3.926797679814894636e-05 9.113782284833186705e-08 9.838043549191393128e-11
2.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.071640457144064529e-01 9.278082064064829826e-02 5.494933908004741134e-05 1.837869853432815971e-07 5.188779218690871893e-10
2.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.064648613813679479e-01 9.344482229650130645e-02 8.985446279704439095e-05 4.598484038446304000e-07 2.010929206965596490e-09
2.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.076220953377157619e-01 9.225961910915725372e-02 1.176513360418320585e-04 6.319753057208971822e-07 2.241779149757082102e-09
2.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.112846953290305585e-01 8.859481692128817754e-02 1.198650509628385009e-04 6.207670134387132341e-07 1.931704378079280754e-09
2.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.169675086725410651e-01 8.292051288042179280e-02 1.114779744381957726e-04 4.987124337422244602e-07 1.760165219744578971e-09
2.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.228508038940881342e-01 7.703195378282483297e-02 1.167833110633558966e-04 4.580128200034789979e-07 9.992043564609983328e-10
2.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.266557728406322747e-01 7.319947240707749825e-02 1.439886856134547672e-04 7.634286915584900792e-07 2.637986213010521956e-09
3.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.272720970570742516e-01 7.253937157921025447e-02 1.872040034859378892e-04 1.321040069180395268e-06 6.320161493228863166e-09
3.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.258410996740884524e-01 7.393310259990432121e-02 2.242180713475989853e-04 1.572038206092473595e-06 7.616456133601376788e-09
3.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.251226462792170313e-01 7.465226865947767465e-02 2.238453463828511084e-04 1.235075123863663284e-06 4.639801163937986703e-09
3.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.273977029543780670e-01 7.241963108406664074e-02 1.818708671238377587e-04 7.929166973359626665e-07 2.177736842827818207e-09
3.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.326708305553270684e-01 6.720082272961400149e-02 1.277718654451559088e-04 5.727667527246319581e-07 2.082863824220477358e-09
3.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.388542222111244673e-01 6.106139527510455467e-02 8.396209129473928558e-05 4.190870833862828467e-07 1.335395176501202813e-09
3.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.436567164297735566e-01 5.629189655155830696e-02 5.109969593177328883e-05 2.863239930124390672e-07 9.987465002512461956e-10
3.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.461730752457852001e-01 5.379923504051372513e-02 2.751405087906877816e-05 1.747674759144506504e-07 8.953499104780572756e-10
3.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.468467632432452374e-01 5.313903032972894236e-02 1.415537445678302914e-05 5.076233010978108901e-08 2.902425954580687412e-10
3.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.465215933390085379e-01 5.346267768063512477e-02 1.570785214110540046e-05 2.103033380720943581e-08 9.788692747247741110e-11
3.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.459281888662210980e-01 5.403219425555469413e-02 3.940723608854037046e-05 2.085118093629400157e-07 1.130330291310354400e-09
3.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.458400767594073999e-01 5.408462970003478226e-02 7.484807224018166327e-05 4.434841055650815265e-07 1.984216083637789695e-09
3.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.471832760649048222e-01 5.272166575030889230e-02 9.454470010909491926e-05 5.118724767401999891e-07 1.612204332862362899e-09
3.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.505799929755895938e-01 4.932928490805196797e-02 9.028463531588856619e-05 4.359279481820428727e-07 1.553099205465408227e-09
3.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.556108971108048245e-01 4.430681634216607212e-02 8.195884170493977295e-05 3.267830371219086583e-07 9.222919674571630596e-10
3.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.606455609829369635e-01 3.926798480098164096e-02 8.607523658248690968e-05 3.780579239677541689e-07 9.215797874525347951e-10
3.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.637948348866760551e-01 3.610030981257179167e-02 1.041626905484912966e-04 6.896276790340317322e-07 2.982530981416480066e-09
3.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.644280506225162419e-01 3.544030849802369543e-02 1.306152058139675080e-04 1.020404935473211275e-06 5.268718114768820347e-09
3.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.638630813121238372e-01 3.598816649984402233e-02 1.477510332635312003e-04 9.963979233364974817e-07 4.756851533778742356e-09
3.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.643754174844698657e-01 3.548793936612493899e-02 1.359740948336844398e-04 6.669849685562769532e-07 2.069609066855571795e-09
3.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.672726863946838893e-01 3.262586579730943070e-02 1.010324972604802061e-04 4.140532014441110704e-07 1.257551323222131893e-09
3.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.718480586650178887e-01 2.808706573522131225e-02 6.459271884146411727e-05 2.818089924010738095e-07 1.071935322639746912e-09
3.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.762274712858890480e-01 2.373680430682289372e-02 3.555273857809056063e-05 1.711558178113072138e-07 5.128998208742810847e-10
3.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.790979949235173452e-01 2.088705105029013687e-02 1.485983745935327971e-05 9.373073419316486630e-08 4.580063618475959630e-10
3.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.804522185702757575e-01 1.954325719111804638e-02 4.485230152285870190e-06 3.862648555744261680e-08 3.819748761588364853e-10
3.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.809055235291225250e-01 1.909168755811396431e-02 2.767776293665780892e-06 2.075668578749930342e-08 3.797926791533176065e-10
3.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.808164529332916715e-01 1.917110688985662614e-02 1.233270613900506529e-05 1.065186444045872806e-07 9.520762779573230316e-10
3.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.802652483922780213e-01 1.969684483204057340e-02 3.761666305169733521e-05 2.883738196630011334e-07 1.738818707503316664e-09
3.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.796307794075861386e-01 2.030413565000987672e-02 6.468776458840835961e-05 3.956999746429553815e-07 1.477849308707216633e-09
3.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.798252276957307716e-01 2.010186823481760823e-02 7.253893084659869691e-05 3.639252456092877529e-07 1.213367406354860879e-09
3.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.816944127436605383e-01 1.824077856437540321e-02 6.453524400343622165e-05 2.725127041923372649e-07 9.352645860090567305e-10
3.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.850788979725202399e-01 1.486215002547329640e-02 5.872308542062924921e-05 2.284496128783239123e-07 4.669800772885044533e-10
3.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.886132260512469072e-01 1.132629859780743403e-02 6.012703267376763111e-05 3.470689732671631686e-07 1.249304796883331825e-09
3.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.907436400398972332e-01 9.189342036935738839e-03 6.646289470682665364e-05 5.521819889281628982e-07 2.846476590334080244e-09
3.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.911012940906032131e-01 8.822122167274236079e-03 7.595120234204903210e-05 6.289715777766225425e-07 3.568207858069586691e-09
3.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.908245830803793508e-01 9.097090917960340070e-03 7.785077619038717315e-05 4.731427675933276724e-07 2.082706371999103943e-09
3.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.914301078139384771e-01 8.506516644972129948e-03 6.311960233782172689e-05 2.553099322906516194e-07 6.288236953205805931e-10
3.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.933537758651452831e-01 6.605647425363280270e-03 4.043815651924262974e-05 1.380345782752504594e-07 5.183968823364605070e-10
3.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.956745804391707866e-01 4.304274443664788362e-03 2.107751165218974102e-05 6.736887024947749162e-08 2.366463236475074534e-10
3.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.972443534019450606e-01 2.747373124935285210e-03 8.251954984616374135e-06 2.143789115126902807e-08 8.024791946958803122e-11
4.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.978403398143336211e-01 2.153369257228064833e-03 6.276372108652171955e-06 1.442547809465403626e-08 1.308547783849169155e-10
4.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.980409080296668289e-01 1.944912059662102328e-03 1.409582644686861218e-05 8.350846003558389063e-08 5.757683591509273313e-10
4.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.981990540225265107e-01 1.777366615036266983e-03 2.336327996875835428e-05 2.145077683406898429e-07 1.574703462667394285e-09
4.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.979017365317852661e-01 2.062773850862669334e-03 3.515041641407585626e-05 3.368838005141355557e-07 2.317139167431963140e-09
